date,deleted,id,url,text
2022-05-09,TRUE,1523714255454818305,https://web.archive.org/web/20220509172019/https://twitter.com/JosephNSanberg/status/1523714255454818305,"First,  $APRN  guided today that subscribers will also grow from 1Q to 2Q 2022, which is in excess of historic seasonal trends.  Second, I believe AOV is early evidence of quality."
2022-05-09,TRUE,1523713608621826048,https://web.archive.org/web/20220509171732/https://twitter.com/JosephNSanberg/status/1523713608621826048,"First,  $APRN  guided today that subscribers will also growth from 1Q to 2Q 2022, which is in excess of historic seasonal trends.  Second, I believe AOV is early evidence of quality."
2022-05-09,TRUE,1523682025105870848,https://web.archive.org/web/20220509151231/https://twitter.com/JosephNSanberg/status/1523682025105870848,"Thank you. I recommend looking at the growth in subscribers starting from December of 2021.  The turnaround investment I led only started to result in turnaround investment by  $APRN  in December.  It takes 6 months for turnaround investments to produce results, in my opinion."
2022-05-09,TRUE,1523664488418865156,https://web.archive.org/web/20220509140306/https://twitter.com/JosephNSanberg/status/1523664488418865156,"Second, I believe  $APRN 's track record (which was illuminated to a much greater degree today) of the early returns on its investing it began in December in a profitable turnaround preview why I've made this investment.  2/2"
2022-05-09,TRUE,1523659244737683457,https://web.archive.org/web/20220509134142/https://twitter.com/JosephNSanberg/status/1523659244737683457,"Genuine respect to you for acknowledging that, Nick, and understood why you're focused on that.   $APRN  said it will have about $80mm of cash at end of this quarter and that it will be adj EBITDA profitable for full year 2023."
2022-05-09,TRUE,1523657915806011392,https://web.archive.org/web/20220509134052/https://twitter.com/JosephNSanberg/status/1523657915806011392,"As  $APRN  said, the turnaround investment began in December.  I expect turnarounds to take 6 months to produce yield.  Fast forward to 2Q now which  $APRN  has said will show sequential subscriber growth and positive operating free cash flow and you see the pay-off beginning.  2/2"
2022-05-09,TRUE,1523657915806011392,https://web.archive.org/web/20220509134052/https://twitter.com/JosephNSanberg/status/1523657915806011392,"I respect you responded in a thoughtful way.    First,  $APRN  has no debt maturities for 5 years and just announced Allianz has its new creditor with 2027 maturity.  Second, a turnaround requires investment to produce yield.  I led a PIPE last year to spark the turnaround...  1/2"
2022-05-09,TRUE,1523655504001593344,https://web.archive.org/web/20220509132707/https://twitter.com/JosephNSanberg/status/1523655504001593344,"Plus,  $APRN  distribution partnerships like announced today with  http://Walmart.com  are high return ways to monetize the company’s capacity.    I give you the benefit of the doubt and respect that you do serious work.  Important to acknowledge evidence counter to your thesis."
2022-05-09,TRUE,1523654267810160647,https://web.archive.org/web/20220509132203/https://twitter.com/JosephNSanberg/status/1523654267810160647,"In your thread you speculated subscribers fell below the old debt covenant of 320,000 yet they grew to 367,000 and will grow further in 2Q, in contrast to typical season trends.   As far as return on investment,  $APRN  said it will be operating cash flow positive this quarter."
2022-05-09,TRUE,1523653455604191232,https://web.archive.org/web/20220509131859/https://twitter.com/JosephNSanberg/status/1523653455604191232,"$APRN  said today:  1/ 367,000 subscribers at end of 1Q (9.2% sequential growth) 2/ Sequential growth in subscribers guided for 2Q v. 1Q 3/ Operating cash flow positive in 2Q 4/ Mid teens revenue growth - 2022 5/ Adj EBITDA profitable - 2023 6/  http://Walmart.com  partnership"
2022-05-09,TRUE,1523652038659174400,https://web.archive.org/web/20220509131908/https://twitter.com/JosephNSanberg/status/1523652038659174400,"And  $APRN  announced a partnership with  http://Walmart.com …  6 positives that sharply contrast with the negative speculation thread you cited,  @BreakoutPoint ."
2022-05-09,TRUE,1523652038659174400,https://web.archive.org/web/20220509131908/https://twitter.com/JosephNSanberg/status/1523652038659174400,"Really?   $APRN  reported this morning:  1/ 367,000 subscribers at end of 1Q; 2/ Sequential growth in subscribers guided for 2Q versus 1Q 3/ Operating cash flow positive for 2Q 4/ Mid teens revenue growth for 2022 5/ Adj EBITDA profitable for 2023  Compare and contrast."
2022-05-09,TRUE,1523649982858899456,https://web.archive.org/web/20220509130450/https://twitter.com/JosephNSanberg/status/1523649982858899456,"You speculated in your thread that subscribers might have fallen below 320,000…  Will you acknowledge that  $APRN  reported 367,000 subscribers at end of 1Q and publicly said today that 2Q will show sequential subscriber growth?"
2022-05-08,TRUE,1523114249354039296,https://web.archive.org/web/20220508013519/https://twitter.com/JosephNSanberg/status/1523114249354039296,Those politicians who say they will fight for your freedom want to control your health care decisions.  Those politicians who say they will fight for workers often don’t fight for your right to join a union.  And they wonder why we don’t trust politicians?
2022-05-06,TRUE,1522400458966396930,https://web.archive.org/web/20220506021950/https://twitter.com/JosephNSanberg/status/1522400458966396930,May 10 is the first annual  $APRN  Investor Day!  You can register to join via Zoom here: https://investors.blueapron.com/events-and-presentations
2022-05-05,TRUE,1522343744153874432,https://web.archive.org/web/20220505223426/https://twitter.com/JosephNSanberg/status/1522343744153874432,Investment analysis!  And now no  $APRN  debt maturities until 2027… https://www.businesswire.com/news/home/20220505006136/en/Blue-Apron-Announces-Closing-of-30-Million-Debt-Refinancing
2022-05-05,TRUE,1522342609154310145,https://web.archive.org/web/20220505222931/https://twitter.com/JosephNSanberg/status/1522342609154310145,Count me in!  Let’s do it sometime after the first annual  $APRN  investor day on 5/10  Folks should watch by Zoom if they can.  Link here: https://investors.blueapron.com/events-and-presentations
2022-05-05,TRUE,1522299821033283584,https://web.archive.org/web/20220505193937/https://twitter.com/JosephNSanberg/status/1522299821033283584,Congratulations to  @Linda_A_Findley  and Blue Apron team for their successful debt refinancing with Allianz.   $APRN  now has no debt maturities until 2027.  Another successful milestone in the turnaround! https://www.businesswire.com/news/home/20220505006136/en/Blue-Apron-Announces-Closing-of-30-Million-Debt-Refinancing
2022-05-05,TRUE,1522298912014585859,https://web.archive.org/web/20220505193556/https://twitter.com/JosephNSanberg/status/1522298912014585859,The only thing more popular than protecting social security is expanding it.  Nobody can live in dignity with just $13K a month. Voters know that and so do politicians who can change the laws.  It's time for Democrats to use their majority and deliver relief for our seniors. https://twitter.com/SSWorks/status/1522289561979830272
2022-05-05,TRUE,1522294890960326656,https://web.archive.org/web/20220505191930/https://twitter.com/JosephNSanberg/status/1522294890960326656,Worth a watch. Powerful history lesson. We can't let them turn the clocks back on reproductive rights. https://twitter.com/nowthisnews/status/1522216200066920453
2022-05-05,TRUE,1522260090115350533,https://web.archive.org/web/20220505170203/https://twitter.com/JosephNSanberg/status/1522260090115350533,So America is where an unelected Senate Parliamentarian can determine the fate of our rights?    No. Hell no.
2022-05-05,TRUE,1522216581039738885,https://web.archive.org/web/20220505141123/https://twitter.com/JosephNSanberg/status/1522216581039738885,"If even one ultra wealthy American couldn’t access health care, you sure know that Congress would convene for an emergency session to pass a law."
2022-05-05,TRUE,1522215425290870786,https://web.archive.org/web/20220505140438/https://twitter.com/JosephNSanberg/status/1522215425290870786,"If even one ultra wealthy American couldn’t access health care, you sure know that Congress will convene for an emergency session to pass a law."
2022-05-05,TRUE,1522203103629484032,https://web.archive.org/web/20220505131522/https://twitter.com/JosephNSanberg/status/1522203103629484032,"If one ultra wealthy CEO couldn’t access health care, Congress would act immediately!"
2022-05-05,TRUE,1522185010534445056,https://web.archive.org/web/20220505120252/https://twitter.com/JosephNSanberg/status/1522185010534445056,"If one ultra wealthy American couldn’t access health care, Congress would act immediately!"
2022-05-05,TRUE,1522184536691339265,https://web.archive.org/web/20220505120152/https://twitter.com/JosephNSanberg/status/1522184536691339265,"If even one ultra wealthy American couldn’t get health care, Congress would act immediately.    Because in America it’s of, by and for the ultra wealthy."
2022-05-05,TRUE,1522183828508344320,https://web.archive.org/web/20220505115906/https://twitter.com/JosephNSanberg/status/1522183828508344320,"If a single ultra wealthy American couldn’t get health care, Congress would immediately act."
2022-05-05,TRUE,1522091577123909633,https://web.archive.org/web/20220505055148/https://twitter.com/JosephNSanberg/status/1522091577123909633,"If the ultra wealthy couldn’t get the health care they want, you sure know Congress would act immediately."
2022-05-05,TRUE,1522053136155697152,https://web.archive.org/web/20220505031926/https://twitter.com/JosephNSanberg/status/1522053136155697152,"If the ultra wealthy wouldn’t be able to access abortions, Congress would immediately encode Roe into law."
2022-05-05,TRUE,1522052203187347457,https://web.archive.org/web/20220505031513/https://twitter.com/JosephNSanberg/status/1522052203187347457,"If the ultra wealthy wouldn’t be able to access abortions, Congress would immediately encode Roe into law."
2022-05-05,TRUE,1522052137454383110,https://web.archive.org/web/20220505031506/https://twitter.com/JosephNSanberg/status/1522052137454383110,"Losing your job shouldn’t be a sentence to homelessness — yet, with emergency rental aid about expire, millions risk being forced out of their homes.  Keeping people housed must be part of this country’s social contract. We can't let eviction and renter protections expire. https://twitter.com/NPR/status/1521887519750737922"
2022-05-05,TRUE,1522051644912930817,https://web.archive.org/web/20220505031305/https://twitter.com/JosephNSanberg/status/1522051644912930817,"If rich women wouldn’t be able to access abortions, Congress would immediately encode Roe into law.   But this will primarily hurt low and middle income women.  So we will get tweets but no protective laws."
